"Day","Hour","Temp","kwh"
"12/28/2014",5,44.96,60.3168410083256
"12/28/2014",6,44.96,60.3168410083256
"12/28/2014",7,46.04,103.392071513062
"12/28/2014",8,46.04,103.392071513062
"12/28/2014",9,46.94,104.238417450546
"12/28/2014",10,48.02,105.317003837418
"12/28/2014",11,48.92,106.265170255526
"12/28/2014",12,50,107.458126708842
"12/28/2014",13,51.08,108.706844524048
"12/28/2014",14,51.98,109.78673319503
"12/28/2014",15,48.92,106.265170255526
"12/28/2014",16,46.94,104.238417450546
"12/28/2014",17,46.94,104.238417450546
"12/28/2014",18,46.04,103.392071513062
"12/28/2014",19,44.96,60.3168410083256
"12/28/2014",20,44.06,59.7882391233948
"12/28/2014",21,42.08,58.8361094909216
"12/28/2014",22,41,58.4376628968402
"12/28/2014",23,39.92,58.12131027751
"12/29/2014",0,39.02,71.6219824705104
"12/29/2014",1,37.94,71.2014119156154
"12/29/2014",2,37.04,70.9113572020999
"12/29/2014",3,35.96,70.6304985990151
"12/29/2014",4,35.96,70.6304985990151
"12/29/2014",5,35.96,70.6304985990151
"12/29/2014",6,35.06,70.4471839942177
"12/29/2014",7,35.06,108.027291987905
"12/29/2014",8,35.06,108.027291987905
"12/29/2014",9,39.02,109.785445124905
"12/29/2014",10,39.92,110.34764835441
"12/29/2014",11,41,111.101207441615
"12/29/2014",12,39.92,110.34764835441
"12/29/2014",13,41,111.101207441615
"12/29/2014",14,39.92,110.34764835441
"12/29/2014",15,39.92,110.34764835441
"12/29/2014",16,39.02,109.785445124905
"12/29/2014",17,37.94,109.190779557816
"12/29/2014",18,35.06,108.027291987905
"12/29/2014",19,33.08,70.1773496844364
"12/29/2014",20,32,70.087758402473
"12/29/2014",21,30.92,70.0224910062903
"12/29/2014",22,30.92,70.0224910062903
"12/29/2014",23,30.02,69.9768044306227
"12/30/2014",0,28.04,63.8927675449717
"12/30/2014",1,26.96,63.7456422652459
"12/30/2014",2,24.98,63.6672667339737
"12/30/2014",3,24.08,63.7008210968335
"12/30/2014",4,24.08,63.7008210968335
"12/30/2014",5,23,63.7651693983857
"12/30/2014",6,23,63.7651693983857
"12/30/2014",7,23,103.667852234656
"12/30/2014",8,24.08,103.779578535958
"12/30/2014",9,24.98,103.920624559552
"12/30/2014",10,26.06,104.15327312141
"12/30/2014",11,26.96,104.402343291472
"12/30/2014",12,28.04,104.766559981282
"12/30/2014",13,28.94,105.121281970021
"12/30/2014",14,30.02,105.608840164533
"12/30/2014",15,28.94,105.121281970021
"12/30/2014",16,28.04,104.766559981282
"12/30/2014",17,26.96,104.402343291472
"12/30/2014",18,26.06,104.15327312141
"12/30/2014",19,24.98,63.6672667339737
"12/30/2014",20,24.98,63.6672667339737
"12/30/2014",21,24.08,63.7008210968335
"12/30/2014",22,23,63.7651693983857
"12/30/2014",23,21.92,63.8288499690682
"12/31/2014",0,21.02,61.0571545093901
"12/31/2014",1,19.94,60.7942581886731
"12/31/2014",2,19.94,60.7942581886731
"12/31/2014",3,19.94,60.7942581886731
"12/31/2014",4,19.94,60.7942581886731
"12/31/2014",5,19.94,60.7942581886731
"12/31/2014",6,19.94,60.7942581886731
"12/31/2014",7,21.02,102.187454764659
"12/31/2014",8,24.08,104.007045654198
"12/31/2014",9,26.06,105.592639292183
"12/31/2014",10,28.04,107.43151828818
"12/31/2014",11,28.94,108.343974281736
"12/31/2014",12,28.94,108.343974281736
"12/31/2014",13,28.94,108.343974281736
"12/31/2014",14,28.94,108.343974281736
"12/31/2014",15,28.04,107.43151828818
"12/31/2014",16,26.96,106.39862389576
"12/31/2014",17,26.06,105.592639292183
"12/31/2014",18,26.06,105.592639292183
"12/31/2014",19,24.98,62.727961322343
"12/31/2014",20,24.98,62.727961322343
"12/31/2014",21,23,61.7497340203744
"12/31/2014",22,21.92,61.3374027122944
"12/31/2014",23,21.92,61.3374027122944
